0.0; 85.08696144423448; 1.2531812191009521; 210698.25; -576069.9323614247; -1018.3759409114718; 168061.02324176938; -12635190031.656614; -1018.3759409114718; -5031947302.014524
1.7000002786517143; 86.29524978040718; 3.082157611846924; 209455.390625; -576124.9631150822; -1018.3781900666654; 167876.5961297574; -12635186307.76038; -1018.3781900666654; -5031956974.545163
2.4400003999471664; 89.63241122220643; 6.078959941864014; 208551.5; -576168.7452840483; -1018.3844231050462; 167739.9403967283; -12635183331.693245; -1018.3850295767188; -5031964711.653031
3.320000544190407; 97.04322824266274; 9.658796310424805; 207489.421875; -576223.0576110862; -1018.3969324529171; 167580.85781998208; -12635180088.229969; -1018.3979191724211; -5031973151.196617
4.160000681877136; 105.41671060025692; 12.911145210266113; 206540.328125; -576273.3301559881; -1018.4129830112215; 167442.47205872208; -12635177387.902182; -1018.4134241543361; -5031980183.391694
4.98000081628561; 116.97464611392934; 15.738725662231445; 205726.828125; -576319.7780486135; -1018.4311911147088; 167321.1967491717; -12635174622.51935; -1018.4339439552277; -5031987390.666886
5.8600009605288506; 132.33538930944633; 19.16402244567871; 204755.140625; -576379.0377381272; -1018.4585295580328; 167174.51265962343; -12635171927.01417; -1018.4585295580328; -5031994421.439147
6.600001081824303; 148.54760726622771; 22.39682960510254; 203851.25; -576428.6650411725; -1018.4846352934837; 167057.81534364846; -12635169099.354555; -1018.489355713129; -5032001802.97992
7.480001226067543; 169.29278432240244; 25.839080810546875; 202902.140625; -576490.5658398027; -1018.520849481225; 166919.1932818416; -12635166476.109104; -1018.5226743593812; -5032008656.553093
8.24000135064125; 190.74699944315944; 29.162521362304688; 201930.46875; -576555.3634208092; -1018.562862560153; 166781.4147836248; -12635163586.573881; -1018.564954906702; -5032016212.250103
9.08000148832798; 215.39396125008352; 32.6989860534668; 201049.171875; -576613.4704458364; -1018.6039209067822; 166663.54421724906; -12635161169.684862; -1018.6050969660282; -5032022537.292062
9.820001609623432; 241.31858129019383; 35.682308197021484; 200235.671875; -576675.4411082483; -1018.6506906449795; 166543.15245819616; -12635158553.739779; -1018.6532822102308; -5032029388.737168
10.500001721084118; 265.83942310663406; 38.525028228759766; 199512.546875; -576729.4499785012; -1018.6939060986042; 166442.29758558187; -12635156342.179958; -1018.6981536746025; -5032035185.552726
11.340001858770847; 301.47087144793477; 42.359867095947266; 198495.671875; -576808.2546050844; -1018.7608577609062; 166301.2933617475; -12635153396.222788; -1018.7639923393726; -5032042913.833437
12.200001999735832; 338.6513354446506; 46.244991302490234; 197523.984375; -576888.5744776363; -1018.8334320187569; 166164.36186217394; -12635150186.133709; -1018.8439379930496; -5032051343.62282
13.100002147257328; 383.9753585240105; 50.53971481323242; 196439.3125; -576979.9301002169; -1018.9214477837086; 166016.05365217986; -12635147246.97347; -1018.925286501646; -5032059069.944814
13.940002284944057; 425.679523734143; 54.253990173339844; 195490.21875; -577061.088311081; -1019.0032721459866; 165890.2688440696; -12635144511.194016; -1019.007455855608; -5032066268.614858
14.72000241279602; 470.29615038773045; 57.73356246948242; 194654.125; -577134.7514549169; -1019.080858618021; 165780.5097824358; -12635142111.446606; -1019.0853018462658; -5032072588.710669
15.60000255703926; 520.3124964872841; 61.52723693847656; 193727.625; -577223.5627171281; -1019.1768794357777; 165653.2728500312; -12635139314.609953; -1019.1815722882748; -5032079961.3386
16.280002668499947; 563.2036535436055; 64.89144134521484; 192914.125; -577317.7257039287; -1019.2806811034679; 165523.925944822; -12635136520.89519; -1019.2831697165966; -5032087333.077079
17.120002806186676; 619.1834779457422; 68.57036590576172; 192032.828125; -577389.9489724697; -1019.3620389401913; 165428.2724368067; -12635134328.047283; -1019.3672371804714; -5032093124.532534
17.920002937316895; 675.6064424484503; 72.38013458251953; 191128.9375; -577485.1918992979; -1019.4719801843166; 165306.4720643698; -12635131606.341452; -1019.4775047004223; -5032100319.209674
18.64000305533409; 732.044797810493; 76.41936492919922; 190179.84375; -577595.7060893434; -1019.6037488877773; 165170.83127444386; -12635128556.373718; -1019.6096260249615; -5032108390.271389
19.600003212690353; 807.3245074840961; 80.790283203125; 189162.96875; -577692.465409385; -1019.7220955789089; 165056.66515000013; -12635125907.4038; -1019.7315065562725; -5032115407.7195015
20.32000333070755; 865.0489971725037; 84.22003173828125; 188372.046875; -577786.8874400755; -1019.8406701982021; 164949.05769970742; -12635123525.882847; -1019.8472268283367; -5032121722.736875
21.080003455281258; 933.9714914211072; 88.07196807861328; 187468.15625; -577889.208782041; -1019.9731496274471; 164836.36205270662; -12635120882.614063; -1019.9835989177227; -5032128738.675255
22.020003609359264; 1015.304602324497; 92.75556945800781; 186315.703125; -578030.1491498621; -1020.160787075758; 164687.2443953235; -12635117582.815762; -1020.1645325124264; -5032137507.5102215
22.900003753602505; 1098.7501192315249; 96.97885131835938; 185434.390625; -578144.9522704153; -1020.3193341195583; 164570.57082599285; -12635114880.576303; -1020.3233496844769; -5032144697.073195
23.84000390768051; 1194.2422703461489; 102.25614929199219; 184304.53125; -578286.4610586155; -1020.5230810344219; 164432.14033175132; -12635111655.371445; -1020.5273916423321; -5032153288.4676695
24.760004058480263; 1288.0308435242623; 106.55709838867188; 183332.84375; -578408.5062728474; -1020.7027270495892; 164317.1366587506; -12635108763.30289; -1020.7206670939922; -5032161002.273261
25.66000420600176; 1383.7601281583775; 111.10017395019531; 182361.15625; -578543.216310898; -1020.905470341444; 164194.5114714861; -12635105940.6972; -1020.9197396934032; -5032168539.971895
